8,1,114,2,8,"Camera::update@11-18@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\Camera.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\Camera.java","Camera::update","Camera::update( int centerWorldX , int centerWorldY)",11,18
3,1,22,1,3,"Camera::tileToScreenX@20-22@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\Camera.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\Camera.java","Camera::tileToScreenX","Camera::tileToScreenX( int tileX)",20,22
3,1,22,1,3,"Camera::tileToScreenY@24-26@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\Camera.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\Camera.java","Camera::tileToScreenY","Camera::tileToScreenY( int tileY)",24,26
3,1,18,1,3,"Camera::worldToScreenX@28-30@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\Camera.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\Camera.java","Camera::worldToScreenX","Camera::worldToScreenX( int worldX)",28,30
3,1,18,1,3,"Camera::worldToScreenY@32-34@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\Camera.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\Camera.java","Camera::worldToScreenY","Camera::worldToScreenY( int worldY)",32,34
3,1,10,0,3,"Camera::getStartTileX@36-38@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\Camera.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\Camera.java","Camera::getStartTileX","Camera::getStartTileX()",36,38
3,1,10,0,3,"Camera::getEndTileX@40-42@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\Camera.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\Camera.java","Camera::getEndTileX","Camera::getEndTileX()",40,42
3,1,10,0,3,"Camera::getStartTileY@44-46@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\Camera.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\Camera.java","Camera::getStartTileY","Camera::getStartTileY()",44,46
3,1,10,0,3,"Camera::getEndTileY@48-50@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\Camera.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\Camera.java","Camera::getEndTileY","Camera::getEndTileY()",48,50
6,3,54,4,6,"CombatFloatingText::CombatFloatingText@15-20@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\CombatFloatingText.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\CombatFloatingText.java","CombatFloatingText::CombatFloatingText","CombatFloatingText::CombatFloatingText( int worldX , int worldY , String message , Color color)",15,20
3,1,10,0,3,"CombatFloatingText::update@22-24@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\CombatFloatingText.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\CombatFloatingText.java","CombatFloatingText::update","CombatFloatingText::update()",22,24
3,1,12,0,3,"CombatFloatingText::isExpired@26-28@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\CombatFloatingText.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\CombatFloatingText.java","CombatFloatingText::isExpired","CombatFloatingText::isExpired()",26,28
